"entry","entry","Quality","QualityName","ItemLevel","ItemLevelBracket","slot_group","slot_group_desc","slot","slot_name","class","class_name","subclass","subclass_name","InventoryType","InventoryTypeName","RequiredLevel","RequiredLevelBracket","BuyPrice","SellPrice","weight","drop_environment","source_type","stat_type1","stat_value1","stat_cost1","stat_total1","stat_type2","stat_value2","stat_cost2","stat_total2","stat_type3","stat_value3","stat_cost3","stat_total3","stat_type4","stat_value4","stat_cost4","stat_total4","stat_type5","stat_value5","stat_cost5","stat_total5","stat_type6","stat_value6","stat_cost6","stat_total6","stat_type7","stat_value7","stat_cost7","stat_total7","stat_type8","stat_value8","stat_cost8","stat_total8","stat_type9","stat_value9","stat_cost9","stat_total9","stat_type10","stat_value10","stat_cost10","stat_total10","stat_sum","dmg_min1","dmg_max1","delay","DPS","armor","armorCost","RandomProperty","RandomSuffix","socketBonus","socketCost","budget_actual","mod_drop","mod_misc","mod_slot","mod_source","budget_normalized","budget_target_raw","budget_diff_raw","budget_perc_raw","budget_target_3pnt","budget_diff_3pnt","budget_perc_3pnt","budget_target_mono","budget_diff_mono","budget_perc_mono"
"1913","Studded Blackjack","1","Common","10","10","1H-Weapon","1H-Axe, 1H-Mace, 1H-Sword, Dagger, Fist-Weapon","20421","Weapon    | 1H-Mace       | Main-Hand         ","2","Weapon","4","1H-Mace","21","Main-Hand","5","10","743","148","0.5","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","5","10","1800","4.16667","0","0.00000","0","0","0","0.00000","4.16667","1.00","1.00","1.01","1.00","4.12542","7.60515","-3.47973","0.54245","7.47446","-3.34904","0.55194","7.47446","-3.34904","0.55194"
"17567","Knight-Captain's Dreadweave Leggings","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40107","Equipment | Cloth         | Legs              ","4","Equipment","1","Cloth","7","Legs","58","60","53377","10675","1","World","Crafted","7","21","1.00","21.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","39.00000","0","0","0","0.00000","78","15.60000","0","0","0","0.00000","54.60000","1.00","1.00","0.72","1.00","75.83333","68.81097","7.02236","1.10205","68.09519","7.73814","1.11364","68.09519","7.73814","1.11364"
"16414","Knight-Captain's Silk Leggings","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40107","Equipment | Cloth         | Legs              ","4","Equipment","1","Cloth","7","Legs","58","60","52812","10562","1","World","Crafted","7","16","1.00","16.00000","6","16","0.80","12.80000","5","13","0.90","11.70000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","40.50000","0","0","0","0.00000","78","15.60000","0","0","0","0.00000","56.10000","1.00","1.00","0.72","1.00","77.91667","68.81097","9.10570","1.13233","68.09519","9.82148","1.14423","68.09519","9.82148","1.14423"
"16490","Legionnaire's Silk Pants","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40107","Equipment | Cloth         | Legs              ","4","Equipment","1","Cloth","7","Legs","58","60","52024","10404","1","World","Crafted","7","16","1.00","16.00000","6","16","0.80","12.80000","5","13","0.90","11.70000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","40.50000","0","0","0","0.00000","78","15.60000","0","0","0","0.00000","56.10000","1.00","1.00","0.72","1.00","77.91667","68.81097","9.10570","1.13233","68.09519","9.82148","1.14423","68.09519","9.82148","1.14423"
"17599","Knight-Captain's Satin Leggings","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40107","Equipment | Cloth         | Legs              ","4","Equipment","1","Cloth","7","Legs","58","60","51837","10367","1","World","Crafted","7","16","1.00","16.00000","5","13","0.90","11.70000","6","16","0.80","12.80000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","40.50000","0","0","0","0.00000","78","15.60000","0","0","0","0.00000","56.10000","1.00","1.00","0.72","1.00","77.91667","68.81097","9.10570","1.13233","68.09519","9.82148","1.14423","68.09519","9.82148","1.14423"
"17611","Legionnaire's Satin Trousers","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40107","Equipment | Cloth         | Legs              ","4","Equipment","1","Cloth","7","Legs","58","60","50308","10061","1","World","Crafted","7","16","1.00","16.00000","5","13","0.90","11.70000","6","16","0.80","12.80000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","40.50000","0","0","0","0.00000","78","15.60000","0","0","0","0.00000","56.10000","1.00","1.00","0.72","1.00","77.91667","68.81097","9.10570","1.13233","68.09519","9.82148","1.14423","68.09519","9.82148","1.14423"
"16688","Magister's Robes","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","101011","20202","0.375","Dungeon","Creature","5","31","0.90","27.90000","6","8","0.80","6.40000","7","9","1.00","9.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","43.30000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","61.10000","1.00","1.00","0.76","1.00","80.39474","68.81097","11.58377","1.16834","68.09519","12.29955","1.18062","68.09519","12.29955","1.18062"
"16690","Devout Robe","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","101778","20355","0.375","Dungeon","Creature","5","24","0.90","21.60000","6","15","0.80","12.00000","7","13","1.00","13.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","46.60000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","64.40000","1.00","1.00","0.76","1.00","84.73684","68.81097","15.92587","1.23144","68.09519","16.64165","1.24439","68.09519","16.64165","1.24439"
"16700","Dreadmist Robe","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","108329","21665","0.375","Dungeon","Creature","5","21","0.90","18.90000","7","20","1.00","20.00000","6","13","0.80","10.40000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","49.30000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","67.10000","1.00","1.00","0.76","1.00","88.28947","68.81097","19.47850","1.28307","68.09519","20.19428","1.29656","68.09519","20.19428","1.29656"
"23085","Robe of Undead Cleansing","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","102255","20451","1","World","Crafted","7","12","1.00","12.00000","5","13","0.90","11.70000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","23.70000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","41.50000","1.00","1.00","0.76","1.00","54.60526","68.81097","-14.20571","0.79355","68.09519","-13.48993","0.80190","68.09519","-13.48993","0.80190"
"16413","Knight-Captain's Silk Raiment","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","52620","10524","1","World","Crafted","7","20","1.00","20.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","38.00000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","55.80000","1.00","1.00","0.76","1.00","73.42105","68.81097","4.61008","1.06700","68.09519","5.32586","1.07821","68.09519","5.32586","1.07821"
"16491","Legionnaire's Silk Robes","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","53584","10716","1","World","Crafted","7","20","1.00","20.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","38.00000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","55.80000","1.00","1.00","0.76","1.00","73.42105","68.81097","4.61008","1.06700","68.09519","5.32586","1.07821","68.09519","5.32586","1.07821"
"17568","Knight-Captain's Dreadweave Robe","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","49749","9949","1","World","Crafted","7","20","1.00","20.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","38.00000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","55.80000","1.00","1.00","0.76","1.00","73.42105","68.81097","4.61008","1.06700","68.09519","5.32586","1.07821","68.09519","5.32586","1.07821"
"17572","Legionnaire's Dreadweave Robe","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","50511","10102","1","World","Crafted","7","20","1.00","20.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","38.00000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","55.80000","1.00","1.00","0.76","1.00","73.42105","68.81097","4.61008","1.06700","68.09519","5.32586","1.07821","68.09519","5.32586","1.07821"
"17600","Knight-Captain's Satin Robes","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","53403","10680","1","World","Crafted","7","20","1.00","20.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","38.00000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","55.80000","1.00","1.00","0.76","1.00","73.42105","68.81097","4.61008","1.06700","68.09519","5.32586","1.07821","68.09519","5.32586","1.07821"
"17612","Legionnaire's Satin Vestments","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","50500","10100","1","World","Crafted","7","20","1.00","20.00000","5","20","0.90","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","38.00000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","55.80000","1.00","1.00","0.76","1.00","73.42105","68.81097","4.61008","1.06700","68.09519","5.32586","1.07821","68.09519","5.32586","1.07821"
"13080","Widow's Clutch","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","112562","22512","1","World","Crafted","5","24","0.90","21.60000","6","15","0.80","12.00000","7","10","1.00","10.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","43.60000","0","0","0","0.00000","150","30.00000","0","0","0","0.00000","73.60000","1.00","1.00","0.76","1.00","96.84211","68.81097","28.03114","1.40736","68.09519","28.74692","1.42216","68.09519","28.74692","1.42216"
"13346","Robes of the Exalted","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","104038","20807","0.5","World","Creature","6","11","0.80","8.80000","5","5","0.90","4.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","13.30000","0","0","0","0.00000","89","17.80000","0","0","0","0.00000","31.10000","1.00","1.00","0.76","1.00","40.92105","68.81097","-27.88992","0.59469","68.09519","-27.17414","0.60094","68.09519","-27.17414","0.60094"
"22301","Ironweave Robe","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40120","Equipment | Cloth         | Robe              ","4","Equipment","1","Cloth","20","Robe","58","60","104919","20983","0.5","World","Gameobject","7","24","1.00","24.00000","5","15","0.90","13.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","37.50000","0","0","0","0.00000","219","43.80000","0","0","0","0.00000","81.30000","1.00","1.00","0.76","1.00","106.97368","68.81097","38.16271","1.55460","68.09519","38.87849","1.57094","68.09519","38.87849","1.57094"
"16706","Wildheart Vest","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","125293","25058","0.375","Dungeon","Creature","5","20","0.90","18.00000","6","20","0.80","16.00000","7","13","1.00","13.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","47.00000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","82.20000","1.00","1.00","1.07","1.00","76.82243","68.81097","8.01146","1.11643","68.09519","8.72724","1.12816","68.09519","8.72724","1.12816"
"16721","Shadowcraft Tunic","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","135865","27173","0.375","Dungeon","Creature","3","26","1.10","28.60000","7","13","1.00","13.00000","31","12","0.85","10.20000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","51.80000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","87.00000","1.00","1.00","1.07","1.00","81.30841","68.81097","12.49744","1.18162","68.09519","13.21322","1.19404","68.09519","13.21322","1.19404"
"23089","Tunic of Undead Slaying","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","129724","25944","1","World","Crafted","7","20","1.00","20.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","20.00000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","55.20000","1.00","1.00","1.07","1.00","51.58879","68.81097","-17.22218","0.74972","68.09519","-16.50640","0.75760","68.09519","-16.50640","0.75760"
"16417","Knight-Captain's Leather Armor","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","66727","13345","1","World","Crafted","7","25","1.00","25.00000","3","13","1.10","14.30000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","39.30000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","74.50000","1.00","1.00","1.07","1.00","69.62617","68.81097","0.81520","1.01185","68.09519","1.53098","1.02248","68.09519","1.53098","1.02248"
"16505","Legionnaire's Leather Hauberk","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","63832","12766","1","World","Crafted","7","25","1.00","25.00000","3","13","1.10","14.30000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","39.30000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","74.50000","1.00","1.00","1.07","1.00","69.62617","68.81097","0.81520","1.01185","68.09519","1.53098","1.02248","68.09519","1.53098","1.02248"
"16421","Knight-Captain's Dragonhide Tunic","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","67680","13536","1","World","Crafted","7","14","1.00","14.00000","4","13","0.85","11.05000","3","9","1.10","9.90000","5","8","0.90","7.20000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","42.15000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","77.35000","1.00","1.00","1.07","1.00","72.28972","68.81097","3.47875","1.05056","68.09519","4.19453","1.06160","68.09519","4.19453","1.06160"
"16504","Legionnaire's Dragonhide Breastplate","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","63592","12718","1","World","Crafted","7","14","1.00","14.00000","4","13","0.85","11.05000","3","9","1.10","9.90000","5","8","0.90","7.20000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","42.15000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","77.35000","1.00","1.00","1.07","1.00","72.28972","68.81097","3.47875","1.05056","68.09519","4.19453","1.06160","68.09519","4.19453","1.06160"
"13092","Dragonstalker Tunic","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","150865","30173","1","World","Crafted","5","25","0.90","22.50000","6","12","0.80","9.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","32.10000","0","0","0","0.00000","266","53.20000","0","0","0","0.00000","85.30000","1.00","1.00","1.07","1.00","79.71963","68.81097","10.90866","1.15853","68.09519","11.62444","1.17071","68.09519","11.62444","1.17071"
"22409","Tunic of the Crescent Moon","3","Rare","63","60","Major-Armor","Chest, Legs, Robe","40205","Equipment | Leather       | Chest             ","4","Equipment","2","Leather","5","Chest","58","60","128778","25755","0.5","World","Creature","7","14","1.00","14.00000","5","12","0.90","10.80000","6","11","0.80","8.80000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","33.60000","0","0","0","0.00000","176","35.20000","0","0","0","0.00000","68.80000","1.00","1.00","1.07","1.00","64.29907","68.81097","-4.51190","0.93443","68.09519","-3.79612","0.94425","68.09519","-3.79612","0.94425"
